reklamacia,uloha 483 - aktualizacia dokumentacie,2025-10-02,true
admin,uloha 484 - priprava podkladov,2025-03-10,false
reklamacia,uloha 485 - priprava podkladov,2025-07-07,true
admin,uloha 486 - riesenie ticketu,2025-10-15,true
reklamacia,uloha 487 - spracovanie reportu,2025-07-17,false
reklamacia,uloha 488 - riesenie ticketu,2025-12-15,false
admin,uloha 489 - spracovanie reportu,2025-07-21,false
reklamacia,uloha 490 - naplanovat meeting,2025-07-07,false
admin,uloha 491 - riesenie ticketu,2025-09-18,false
admin,uloha 492 - kontrola zaznamov,2025-01-20,true
reklamacia,uloha 493 - interny audit,2025-09-23,false
admin,uloha 494 - nastavenie pristupov,2025-11-10,false
reklamacia,uloha 495 - riesenie ticketu,2025-06-03,false
reklamacia,uloha 496 - riesenie ticketu,2025-06-03,false
admin,uloha 497 - nastavenie pristupov,2025-06-19,false
reklamacia,uloha 498 - riesenie ticketu,2025-06-07,false
admin,uloha 499 - riesenie ticketu,2025-08-31,true
admin,uloha 500 - kontrola zaznamov,2025-10-26,false
